S_NightAudit_ID,User_ID,IP_Address,Action,Dated,Browser_Used,ReportRun_ID
7532,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-04-13 06:59:19.000,Chrome,3485
7533,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-04-13 06:59:20.000,Chrome,3486
7534,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-04-13 06:59:23.000,Chrome,3486
7560,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-14 06:15:20.000,Chrome,3518
7658,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-16 06:39:50.000,Chrome,3593
7659,25,112.202.244.204,Viewed FO Paid Out Report Output Details,2022-04-16 06:39:51.000,Chrome,3589
7660,25,112.202.244.204,Viewed Credit Limit Report Output Details,2022-04-16 06:39:52.000,Chrome,3590
7661,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-16 06:39:53.000,Chrome,3591
7662,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-16 06:39:54.000,Chrome,3592
7664,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-17 02:40:54.000,Chrome,3618
7668,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-17 02:42:07.000,Chrome,3627
7672,5,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-04-17 03:20:00.000,Chrome,3624
7673,5,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-17 03:20:57.000,Chrome,3633
7674,22,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-17 05:04:13.000,Chrome,3635
7675,5,59.100.129.30,Viewed No Shows Report Output Details,2022-04-17 05:08:12.000,Chrome,3640
7676,5,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-04-17 05:08:14.000,Chrome,3641
7677,5,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-04-17 05:08:16.000,Chrome,3642
7680,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-04-17 06:48:25.000,Chrome,3631
7681,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-04-17 06:48:26.000,Chrome,3632
7682,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-04-17 06:48:29.000,Chrome,3622
7683,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-04-17 06:48:31.000,Chrome,3633
7684,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-04-17 06:48:33.000,Chrome,3624
7685,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-04-17 06:48:35.000,Chrome,3625
7686,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-17 06:48:37.000,Chrome,3626
7687,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-17 06:48:47.000,Chrome,3639
7688,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-04-17 06:48:47.000,Chrome,3643
7689,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-04-17 06:48:48.000,Chrome,3642
7690,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-04-17 06:48:49.000,Chrome,3641
7691,4,110.93.80.166,Viewed No Shows Report Output Details,2022-04-17 06:48:50.000,Chrome,3640
7706,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:02:44.000,Chrome,3327
7707,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:04:17.000,Chrome,3363
7708,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:05:39.000,Chrome,3394
7709,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:06:02.000,Chrome,3394
7712,5,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-18 02:05:48.000,Chrome,3660
7713,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-04-18 02:05:49.000,Chrome,3661
7714,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-18 02:05:51.000,Chrome,3662
7715,5,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-18 02:05:53.000,Chrome,3663
7716,5,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-04-18 02:05:56.000,Chrome,3664
7717,5,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-04-18 02:05:58.000,Chrome,3665
7719,22,59.100.129.30,Exported Room Reconciliation Before Roll Excel Output Report.,2022-04-18 02:19:19.000,Chrome,3668
7720,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-18 02:19:53.000,Chrome,3668
7587,22,59.100.129.30,Exported Room Reconciliation Before Roll Excel Output Report.,2022-04-15 01:36:03.000,Chrome,3537
7588,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-15 01:38:55.000,Chrome,3537
7590,22,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-15 01:52:48.000,Chrome,3539
7593,5,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-04-15 03:30:34.000,Chrome,3548
7595,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-15 03:30:46.000,Chrome,3545
7597,5,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-04-15 05:03:00.000,Chrome,3560
7598,5,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-04-15 05:03:03.000,Chrome,3559
7599,5,59.100.129.30,Viewed No Shows Report Output Details,2022-04-15 05:03:05.000,Chrome,3558
7601,22,59.100.129.30,Viewed No Shows Report Output Details,2022-04-15 06:10:18.000,Chrome,3562
7602,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-04-15 06:31:53.000,Chrome,3550
7603,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-04-15 06:31:56.000,Chrome,3551
7604,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-04-15 06:31:58.000,Chrome,3545
7605,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-04-15 06:32:00.000,Chrome,3552
7606,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-04-15 06:32:01.000,Chrome,3547
7607,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-04-15 06:32:03.000,Chrome,3548
7608,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-15 06:32:05.000,Chrome,3549
7609,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-15 06:32:14.000,Chrome,3557
7610,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-04-15 06:32:15.000,Chrome,3560
7611,4,110.93.80.166,Viewed No Shows Report Output Details,2022-04-15 06:32:15.000,Chrome,3558
7612,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-04-15 06:32:16.000,Chrome,3561
7613,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-04-15 06:32:17.000,Chrome,3559
7629,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-16 02:14:49.000,Chrome,3579
7634,22,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-16 05:57:09.000,Chrome,3590
7638,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-16 06:12:12.000,Chrome,3600
7642,25,112.202.244.204,Viewed Rate Check Report Output Details,2022-04-16 06:26:39.000,Chrome,3584
7645,25,112.202.244.204,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-16 06:27:09.000,Chrome,3587
7646,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-16 06:27:29.000,Chrome,3597
7647,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-16 06:27:30.000,Chrome,3601
7648,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-16 06:27:31.000,Chrome,3598
7649,25,112.202.244.204,Viewed FO Paid Out Report Output Details,2022-04-16 06:27:31.000,Chrome,3599
7650,25,112.202.244.204,Viewed Credit Limit Report Output Details,2022-04-16 06:27:41.000,Chrome,3600
7651,25,112.202.244.204,Viewed CC Surcharge Report Output Details,2022-04-16 06:38:52.000,Chrome,3577
7652,25,112.202.244.204,Viewed Adjustment and Correction Report Output Details,2022-04-16 06:38:54.000,Chrome,3580
7653,25,112.202.244.204,Viewed Rate Check Report Output Details,2022-04-16 06:38:56.000,Chrome,3579
7654,25,112.202.244.204,Viewed PM PX Accounts Report Output Details,2022-04-16 06:39:05.000,Chrome,3578
7655,25,112.202.244.204,Viewed Out of Order Service Rooms Report Output Details,2022-04-16 06:39:09.000,Chrome,3576
7656,25,112.202.244.204,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-16 06:39:16.000,Chrome,3575
7657,25,112.202.244.204,Viewed Ogone Deposit Posting Report Output Details,2022-04-16 06:39:18.000,Chrome,3574
7663,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-16 06:56:24.000,Chrome,3592
7669,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-04-17 03:19:55.000,Chrome,3632
7670,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-17 03:19:56.000,Chrome,3622
7667,22,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-04-17 02:41:48.000,Chrome,3617
7671,5,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-17 03:19:58.000,Chrome,3633
7678,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-17 05:08:18.000,Chrome,3643
7679,22,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-17 05:48:53.000,Chrome,3635
7692,4,110.93.80.166,Viewed CC Surcharge Report Output Details,2022-04-17 06:54:03.000,Chrome,3619
7693,4,110.93.80.166,Viewed Adjustment and Correction Report Output Details,2022-04-17 06:54:04.000,Chrome,3629
7694,4,110.93.80.166,Viewed Rate Check Report Output Details,2022-04-17 06:54:06.000,Chrome,3627
7695,4,110.93.80.166,Viewed PM PX Accounts Report Output Details,2022-04-17 06:54:08.000,Chrome,3628
7696,4,110.93.80.166,Viewed Out of Order Service Rooms Report Output Details,2022-04-17 06:54:09.000,Chrome,3630
7697,4,110.93.80.166,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-17 06:54:10.000,Chrome,3618
7698,4,110.93.80.166,Viewed Ogone Deposit Posting Report Output Details,2022-04-17 06:54:12.000,Chrome,3617
7699,4,110.93.80.166,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-17 06:54:40.000,Chrome,3637
7700,4,110.93.80.166,Viewed No Shows Report Output Details,2022-04-17 06:54:41.000,Chrome,3636
7701,4,110.93.80.166,Viewed Credit Limit Report Output Details,2022-04-17 06:54:41.000,Chrome,3635
7702,4,110.93.80.166,Viewed FO Paid Out Report Output Details,2022-04-17 06:54:43.000,Chrome,3638
7703,4,110.93.80.166,Viewed Room Reconciliation After Roll Report Output Details,2022-04-17 06:54:44.000,Chrome,3634
7704,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 10:59:16.000,Chrome,3261
7705,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:00:58.000,Chrome,3288
7710,16,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-04-17 11:07:37.000,Chrome,3430
7711,22,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-04-18 01:05:17.000,Chrome,3337
7718,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-18 02:19:14.000,Chrome,3668
7721,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-18 02:20:02.000,Chrome,3658
7726,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-18 03:48:46.000,Chrome,3672
7729,25,112.202.244.204,Viewed CC Surcharge Report Output Details,2022-04-18 06:13:27.000,Chrome,3659
7733,25,112.202.244.204,Viewed Out of Order Service Rooms Report Output Details,2022-04-18 06:13:48.000,Chrome,3667
7734,25,112.202.244.204,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-18 06:13:51.000,Chrome,3668
7735,25,112.202.244.204,Viewed Ogone Deposit Posting Report Output Details,2022-04-18 06:13:59.000,Chrome,3656
7738,25,112.202.244.204,Viewed Credit Limit Report Output Details,2022-04-18 06:16:38.000,Chrome,3677
7739,25,112.202.244.204,Viewed FO Paid Out Report Output Details,2022-04-18 06:16:39.000,Chrome,3676
7740,5,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-18 06:19:26.000,Chrome,3678
7741,5,59.100.129.30,Viewed No Shows Report Output Details,2022-04-18 06:19:27.000,Chrome,3679
7753,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-18 06:31:38.000,Chrome,3678
7754,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-18 06:31:39.000,Chrome,3679
7755,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-18 06:31:46.000,Chrome,3680
7756,25,112.202.244.204,Viewed FO Paid Out Report Output Details,2022-04-18 06:31:53.000,Chrome,3681
7757,25,112.202.244.204,Viewed Credit Limit Report Output Details,2022-04-18 06:31:58.000,Chrome,3682
7762,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-19 02:34:07.000,Chrome,3702
7763,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-19 02:55:16.000,Chrome,3692
7764,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-04-19 02:58:19.000,Chrome,3705
7765,5,59.100.129.30,Viewed No Shows Report Output Details,2022-04-19 04:48:06.000,Chrome,3709
7769,25,112.202.244.204,Viewed CC Surcharge Report Output Details,2022-04-19 05:07:07.000,Chrome,3706
7770,25,112.202.244.204,Viewed Adjustment and Correction Report Output Details,2022-04-19 05:07:56.000,Chrome,3705
7722,22,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-04-18 02:20:15.000,Chrome,3656
7723,22,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-18 02:20:23.000,Chrome,3658
7724,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-18 03:05:01.000,Chrome,3622
7725,5,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-04-18 03:48:41.000,Chrome,3672
7727,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-04-18 03:52:33.000,Chrome,3671
7728,22,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-18 05:52:08.000,Chrome,3677
7730,25,112.202.244.204,Viewed Adjustment and Correction Report Output Details,2022-04-18 06:13:29.000,Chrome,3669
7731,25,112.202.244.204,Viewed Rate Check Report Output Details,2022-04-18 06:13:31.000,Chrome,3658
7732,25,112.202.244.204,Viewed PM PX Accounts Report Output Details,2022-04-18 06:13:34.000,Chrome,3657
7736,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-18 06:16:36.000,Chrome,3673
7737,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-18 06:16:36.000,Chrome,3675
7742,5,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-04-18 06:19:39.000,Chrome,3680
7743,5,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-04-18 06:19:40.000,Chrome,3681
7744,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-18 06:19:41.000,Chrome,3682
7745,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-18 06:23:31.000,Chrome,3673
7746,25,112.202.244.204,Viewed CC Surcharge Report Output Details,2022-04-18 06:31:04.000,Chrome,3670
7747,25,112.202.244.204,Viewed Adjustment and Correction Report Output Details,2022-04-18 06:31:08.000,Chrome,3671
7748,25,112.202.244.204,Viewed PM PX Accounts Report Output Details,2022-04-18 06:31:11.000,Chrome,3672
7749,25,112.202.244.204,Viewed Rate Check Report Output Details,2022-04-18 06:31:13.000,Chrome,3663
7750,25,112.202.244.204,Viewed Out of Order Service Rooms Report Output Details,2022-04-18 06:31:22.000,Chrome,3664
7751,25,112.202.244.204,Viewed Ogone Deposit Posting Report Output Details,2022-04-18 06:31:24.000,Chrome,3665
7752,25,112.202.244.204,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-18 06:31:27.000,Chrome,3666
7758,5,59.100.129.30,Viewed Rate Check Report Output Details,2022-04-19 01:53:02.000,Chrome,3697
7759,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-19 02:33:09.000,Chrome,3699
7760,22,59.100.129.30,Exported Room Reconciliation Before Roll Excel Output Report.,2022-04-19 02:33:17.000,Chrome,3699
7761,22,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-04-19 02:33:55.000,Chrome,3699
7766,5,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-04-19 04:48:07.000,Chrome,3710
7767,5,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-04-19 04:48:08.000,Chrome,3711
7768,5,59.100.129.30,Viewed Credit Limit Report Output Details,2022-04-19 04:48:10.000,Chrome,3712
7772,25,112.202.244.204,Viewed Out of Order Service Rooms Report Output Details,2022-04-19 05:08:20.000,Chrome,3694
7773,25,112.202.244.204,Viewed Ogone Deposit Posting Report Output Details,2022-04-19 05:08:24.000,Chrome,3695
7775,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-19 05:09:10.000,Chrome,3708
7776,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-19 05:09:10.000,Chrome,3709
7777,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-19 05:09:11.000,Chrome,3710
7780,25,112.202.244.204,Viewed PM PX Accounts Report Output Details,2022-04-19 05:13:02.000,Chrome,3707
7789,25,112.202.244.204,Viewed PM PX Accounts NA16 Report Report Output Details,2022-04-19 07:28:31.000,Chrome,3673
7790,25,112.202.244.204,Viewed Room Reconciliation After Roll Report Output Details,2022-04-19 07:28:34.000,Chrome,3674
7791,25,112.202.244.204,Viewed No Shows Report Output Details,2022-04-19 07:28:36.000,Chrome,3675
7792,25,112.202.244.204,Viewed FO Paid Out Report Output Details,2022-04-19 07:28:40.000,Chrome,3676
7793,25,112.202.244.204,Viewed Credit Limit Report Output Details,2022-04-19 07:28:43.000,Chrome,3677
7808,16,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-04-19 16:42:36.000,Chrome,3714
5037,10,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-03-02 01:46:55.000,Chrome,2209
5039,10,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-03-02 01:52:35.000,Chrome,2213
5041,10,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-03-02 01:55:24.000,Chrome,2215
5042,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-03-02 01:56:07.000,Chrome,2212
5043,21,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-03-02 02:02:28.000,Chrome,2217
5044,21,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-03-02 02:02:45.000,Chrome,2216
5054,21,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-03-02 03:07:42.000,Chrome,2218
5056,21,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-03-02 03:09:06.000,Chrome,2216
5064,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-03-02 07:33:29.000,Chrome,2216
